59.52,33.247,2.2988,14.023,1.3254,0.34603,0.96732,3.3681,1
56.369,39.099,2.5584,11.621,2.1133,0.97094,1.1543,3.3596,1
30.383,43.849,3.7475,17.302,7.17,4.7779,0.93669,2.6271,1
59.414,37.931,2.5057,12.104,1.756,0.6548,1.2733,3.6773,1
67.793,42.809,1.8781,9.1738,1.4375,0.40702,0.92002,2.9529,1
52.762,35.349,3.56,18.389,2.5935,1.2911,1.0541,3.1457,1
84.785,42.849,1.225,6.3094,1.6532,0.49932,0.9532,3.2105,1
120.7,47.875,-0.14883,3.376,1.1494,0.19397,-1.9776,13.703,0
126.96,57.71,0.085136,2.4574,1.0246,0.18032,-1.3846,12.414,0
93.656,48.351,0.16016,3.034,0.8946,0.14205,-2.2962,16.884,0
138.87,50.061,-0.066832,3.1865,1.173,0.2444,-0.9033,6.7451,0
111.73,50.814,0.35798,2.8443,1.0464,0.15043,-3.1168,24.732,0
145.99,58.775,-0.34046,2.646,0.95781,0.18417,-1.0931,8.8266,0
137.9,48.165,-0.19077,3.3081,1.0274,0.15918,-2.4749,18.546,0
124.94,53.681,0.007194,2.5683,1.2514,0.31225,-0.21112,4.4371,0
148.96,51.434,-0.5258,3.6348,1.0595,0.26479,0.095178,4.6292,0
120.34,50.52,-0.12558,3.1233,1.0455,0.17179,-2.3306,14.867,0
120.18,57.282,0.23241,2.6206,1.2112,0.20308,-1.8359,14.171,0
116.31,49.788,-0.10068,2.7731,1.231,0.19808,-2.1714,16.516,0
123.61,54.667,-0.1939,2.8063,1.0536,0.17038,-2.1971,15.953,0
145,43.882,-0.37182,4.0829,1.1063,0.21333,-1.3065,8.8248,0
137.46,59.191,-0.023485,2.2296,1.5265,0.40736,-0.27071,3.2607,0
131.22,61.474,-0.0578,2.4345,1.3195,0.21287,-2.1414,15.984,0
130.93,52.622,-0.23754,2.7118,1.0325,0.14786,-3.3916,24.7,0
138.04,49.808,-0.16533,3.2737,0.95317,0.15722,-2.0483,15.055,0
127.1,60.993,-0.040605,2.316,1.3806,0.28691,-0.80674,6.7974,0
135.3,52.761,-0.28372,2.827,2.1171,0.55411,-0.81468,3.6345,0
143.94,49.053,-0.29457,3.3647,1.0672,0.16356,-2.7683,19.326,0
120.03,50.571,-0.20887,3.0366,0.95505,0.15878,-1.8923,14.425,0
135.87,52.021,-0.2329,3.3106,0.86367,0.15004,-1.6484,12.151,0
134.14,63.63,-0.12267,2.2619,0.8985,0.16634,-1.3616,9.991,0
108.11,54.546,0.033833,2.607,1.3552,0.33243,-0.15185,4.5221,0
107.25,53.454,0.22766,2.9378,1.0284,0.17676,-1.6511,12.795,0
127.61,56.052,0.10158,2.6631,1.0887,0.15981,-2.9806,22.583,0
109.1,56.643,0.39122,2.7466,1.012,0.16622,-2.1266,14.845,0
133.42,60.345,-0.26351,2.3592,1.6765,0.26622,-2.4532,16.608,0
116.97,55.54,0.15862,2.5638,1.2135,0.21402,-1.4751,11.855,0
127.59,56.638,-0.093224,2.7125,1.0832,0.1692,-2.5976,17.911,0
102.65,52.035,0.15709,2.6809,1.1967,0.22296,-1.2238,9.8641,0
106.83,52.848,-0.017519,2.7068,1.3918,0.24854,-1.4636,11.155,0
116.7,54.886,0.020779,2.6162,1.1767,0.22493,-1.3112,8.8087,0
144.57,44.753,-0.54474,3.8582,1.1644,0.17828,-2.6619,19.247,0
110.64,46.157,0.2828,3.426,1.3353,0.19991,-2.704,20.972,0
104.06,51.431,0.37028,3.188,1.0495,0.17156,-1.7876,16.059,0
132.26,58.943,0.076598,2.5902,1.3002,0.19203,-2.9339,22.088,0
145.51,51.492,-0.36662,3.3301,0.93293,0.1645,-1.6295,11.554,0
137.68,56.222,-0.16853,2.6134,0.99199,0.15571,-2.4236,17.585,0
133.41,59.021,-0.13683,2.5356,1.1263,0.22544,-0.47881,9.1641,0
143.38,52.784,-0.27194,3.1343,1.1795,0.23948,-1.0636,7.1756,0
121.31,58.891,0.18173,2.5468,1.5126,0.31849,-0.78259,6.7926,0
133.5,46.268,-0.60241,3.4081,1.2367,0.22088,-1.5287,11.258,0
113.81,55.786,0.36297,2.9397,1.1266,0.20742,-1.2017,10.635,0
128.24,50.584,-0.084903,3.1224,1.0798,0.17726,-2.1257,14.996,0
139.82,60.405,-0.18129,2.6163,0.93858,0.15126,-2.18,16.025,0
131,54.052,-0.18715,2.7425,0.98875,0.15292,-2.4656,18.541,0
136.91,48.695,-0.26872,3.4002,1.219,0.22977,-1.2496,9.1002,0
120.67,60.345,0.13729,2.3065,1.3442,0.21954,-2.1606,15.074,0
136.38,47.104,-0.47283,3.3931,1.4749,0.31537,-0.93234,6.091,0
106.86,51.995,0.24344,3.2103,1.0482,0.19576,-1.4578,9.5952,0
119.48,49.63,0.023794,3.0751,0.98681,0.15307,-2.3451,18.509,0
119.15,50.503,-0.07847,3.127,1.1058,0.1697,-2.5717,19.036,0
109.79,51.807,0.1659,3.1103,1.0162,0.1773,-1.4054,12.776,0
106.74,54.739,0.22963,2.7156,1.3604,0.2003,-2.9722,22.332,0
137.15,51.537,-0.11587,3.3917,0.94751,0.16427,-1.8411,12.699,0
116.12,50.188,0.14839,3.5438,1.1291,0.18865,-1.9328,14.13,0
134.31,48.923,-0.23509,3.1359,0.96888,0.19521,-0.89139,7.8057,0
151.7,43.743,-0.73232,4.4466,1.2894,0.19718,-2.51,19.38,0
136.61,55.296,-0.075573,2.6498,0.89831,0.17136,-1.252,8.9072,0
121.36,52.729,-0.21605,2.9618,1.2695,0.19845,-2.5048,17.83,0
130.94,60.621,-0.065947,2.3457,1.1902,0.17449,-2.8706,22.6,0
123.08,47.109,0.090166,3.2608,1.2688,0.23154,-1.3848,10.497,0
137.36,54.94,-0.21536,2.5673,1.2707,0.22522,-1.2401,12.374,0
136.39,53.22,-0.18545,2.8567,1.0173,0.20071,-1.0965,8.0343,0
111.61,52.54,0.092007,2.6506,1.1025,0.16997,-2.5218,18.783,0
133.43,53.446,-0.19056,2.8513,1.0454,0.15557,-2.9438,21.363,0
138.95,58.517,-0.25272,2.5329,1.1985,0.21253,-1.9608,11.387,0
117.26,53.539,0.080328,2.5762,0.92016,0.14675,-2.2013,16.604,0
111.64,56.626,0.15671,2.6469,1.1943,0.21694,-1.1459,11.031,0
131.75,56.658,-0.042788,2.7106,1.1549,0.17708,-2.5156,19.22,0
126.47,44.635,-0.25011,3.6109,1.331,0.24791,-1.112,10.047,0
114,49.417,0.28367,3.1173,1.2182,0.28198,-0.67608,4.9304,0
125.68,56.535,-0.13579,2.6232,1.1216,0.18856,-1.9772,13.666,0
133.72,53.95,-0.15507,2.6522,0.97671,0.16571,-1.7873,13.524,0
149.55,48.03,-0.20733,3.611,1.0539,0.1816,-1.5146,13.523,0
128.86,59.517,-0.028513,2.4538,1.1078,0.20763,-1.0012,9.6483,0
112.69,45.664,0.033289,3.8658,1.0538,0.18287,-1.5677,12.477,0
136.65,51.123,0.02967,3.0719,0.8909,0.14794,-1.9643,14.4,0
121.49,48.578,0.007007,3.6144,1.1445,0.18668,-1.7871,15.949,0
136.29,52.008,-0.29238,3.0378,1.1193,0.19435,-1.7734,12.1,0
152.27,49.637,-0.60189,4.2652,1.0581,0.17889,-2.1461,13.452,0
120.21,52.224,0.17245,2.8235,1.1868,0.16584,-3.6133,27.048,0
102.17,47.503,0.25201,3.1985,1.0041,0.17726,-1.7693,11.598,0
129.53,50.195,-0.35472,3.1161,1.0985,0.1612,-2.9691,22.611,0
142.87,45.615,-0.52926,3.8927,1.081,0.16941,-2.2259,17.915,0
125.97,48.547,-0.17229,3.2228,0.98916,0.14633,-2.9241,22.093,0
141.62,55.102,-0.40321,2.7399,1.3229,0.35145,-0.33915,3.4528,0
121.02,57.215,-0.049388,2.5335,1.6195,0.31903,-1.4809,8.0918,0
127.81,49.249,0.078253,3.2312,1.0621,0.16022,-2.6501,20.555,0
119.65,39.203,-0.23274,4.3876,1.2545,0.18947,-2.4425,21.081,0
138.34,55.055,-0.1846,2.9112,0.97232,0.14565,-2.7299,21.039,0
113.84,51.63,0.24112,2.9257,1.3155,0.28543,-0.78782,5.8308,0
92.801,43.808,0.42541,4.0429,1.1364,0.17384,-2.7168,19.281,0
133.85,51.854,-0.22059,3.09,1.0213,0.18712,-1.4509,10.241,0
120.42,56.136,-0.037701,2.1853,1.2426,0.16711,-3.9958,31.559,0
131.98,58.245,-0.068683,2.6716,1.05,0.1577,-2.6381,20.908,0
108.09,63.219,0.43673,2.6068,0.93258,0.14119,-2.7724,20.161,0
127.3,57.702,0.13245,2.4976,0.96424,0.14573,-2.7721,20.261,0
138.41,57.252,-0.26704,2.5932,1.0754,0.20923,-1.047,8.5997,0
110.55,54.718,0.29033,2.7177,1.1108,0.18721,-2.1265,13.681,0
131.45,54.93,-0.036216,2.7913,1.3351,0.24087,-1.3719,10.728,0
104.19,50.239,0.23524,3.1172,1.0496,0.1733,-2.106,14.593,0
128.01,48.471,0.11401,3.1795,1.2842,0.25163,-1.006,8.3214,0
117.87,45.608,-0.016615,3.1785,1.2026,0.20298,-1.6908,14.008,0
138.49,56.467,-0.32204,2.9341,1.1662,0.17326,-2.9487,21.497,0
136.22,58.83,-0.3556,2.4465,1.0314,0.15513,-2.9304,20.628,0
123.11,53.571,0.23746,2.8653,1.2138,0.22305,-1.2514,10.391,0
141.13,54.91,-0.30022,2.9094,1.0394,0.16024,-2.4351,19.184,0
137.7,52.303,-0.24851,3.0558,1.1846,0.20297,-1.885,12.655,0
108.07,50.822,0.034484,2.9338,1.0643,0.1668,-2.4787,17.688,0
107.15,52.617,0.21834,2.9559,1.0791,0.17532,-2.2136,15.464,0
135.14,59.737,-0.029153,2.4265,1.2312,0.20598,-1.9714,13.886,0
94.921,48.456,0.44136,3.3773,1.0551,0.17677,-1.7522,14.202,0
125.65,52.166,-0.098956,2.894,1.0043,0.15198,-2.6977,20.338,0
110.97,47.921,-0.11669,3.0093,0.97398,0.15474,-2.1132,17.61,0
127.79,53.021,-0.16157,2.6316,1.1359,0.18041,-2.2276,17.172,0
122.37,40.539,-0.039548,4.2884,1.3216,0.21339,-2.4622,15.994,0
119,47.482,0.14989,3.2959,1.2785,0.19363,-2.8638,20.199,0
97.363,49.842,0.60088,3.4715,1.3648,0.26425,-1.2824,8.39,0
147.55,58.371,-0.29215,2.5253,1.246,0.17553,-3.3986,26.249,0
121.54,54.582,0.017825,2.7966,2.2295,0.30067,-4.0781,31.173,0
122.98,54.984,0.045097,2.6741,1.0218,0.17709,-1.8011,12.359,0
133.16,57.431,-0.077082,2.6025,0.98486,0.15759,-2.0282,16.986,0
139.2,57.181,-0.2194,2.7281,1.0863,0.16932,-2.3541,18.221,0
135.08,63.142,-0.046662,2.2903,0.96225,0.16246,-2.0792,13.542,0
114.5,51.49,-0.070264,2.7361,1.2582,0.19626,-2.545,17.989,0
121.33,49.142,0.052818,3.0743,1.1645,0.1979,-1.8033,13.348,0
128.92,56.725,-0.21084,2.6912,1.5957,0.22415,-3.5788,26.683,0
117.25,51.274,0.073227,2.8315,0.94705,0.15812,-1.9551,14.174,0
108.86,48.529,0.291,3.2115,1.0638,0.17187,-2.3504,15.763,0
131.21,54.672,-0.26608,2.6541,1.4516,0.2011,-3.751,28.026,0
125.94,51.973,-0.042751,2.7659,1.0268,0.17367,-1.7582,13.577,0
130.25,44.2,-0.28233,3.8108,0.88211,0.15197,-1.7726,12.45,0
139.85,52.238,-0.25567,3.0914,1.2071,0.25544,-0.80061,6.5654,0
119.52,57.013,0.042615,2.4891,0.85046,0.15879,-1.0273,9.9261,0
118.6,52.338,0.28508,2.8347,1.1653,0.22077,-1.2542,9.0725,0
126.26,62.555,-0.087154,2.26,1.0357,0.16275,-2.4822,17.46,0
131.49,52.262,0.00625,3.294,1.0554,0.17834,-1.7233,13.78,0
109.77,51.645,0.20384,2.6601,1.0658,0.19886,-1.3584,9.7748,0
103.11,61.022,0.51491,2.4326,2.8893,0.45707,-2.7657,16.99,0
91.784,50.608,0.39781,2.8999,1.1444,0.16896,-3.0012,22.044,0
109.9,55.638,0.07354,2.5133,1.0267,0.16588,-2.1315,15.864,0
148.98,39.817,-0.53808,5.7767,1.2112,0.17746,-3.027,22.629,0
129.44,58.031,-0.10977,2.7153,1.3055,0.19156,-3.0903,22.455,0
114.49,47.492,0.27245,3.6009,1.1799,0.18496,-2.4227,17.719,0
136.13,56.797,-0.139,2.5773,0.95578,0.17754,-1.4097,9.7637,0
128.07,43.981,0.006912,3.7746,0.96228,0.15948,-2.0516,14.559,0
111.6,48.017,0.27733,3.202,0.9068,0.15657,-2.0357,12.528,0
122.48,51.167,-0.019031,3.1741,0.97321,0.15288,-2.4559,17.51,0
123.14,52.312,-0.060694,2.7806,1.1017,0.19056,-1.9821,12.355,0
143.01,58.009,-0.2491,2.5166,1.1279,0.20362,-1.6082,11.126,0
134.33,53.792,-0.20748,2.9449,0.97869,0.15499,-2.1838,17.369,0
134.94,47.597,-0.19775,3.5786,1.6428,0.4808,-0.69441,2.8195,0
117.89,47.582,0.269,3.4823,1.278,0.22901,-1.3679,11.296,0
126.28,55.339,-0.13649,2.6069,1.197,0.24082,-0.60506,8.0707,0
135.98,55.364,-0.22715,2.7695,1.4998,0.2571,-1.8167,12.91,0
139.08,51.872,-0.30289,2.7892,1.1184,0.20098,-1.2666,11.437,0
130.16,48.339,-0.03059,3.1103,1.01,0.16687,-2.1318,14.468,0
109.88,52.907,0.19374,3.0502,1.1791,0.20852,-1.8487,11.57,0
125.73,61.322,0.038691,2.5673,1.387,0.25927,-1.2525,9.5114,0
137.88,48.767,-0.26975,3.4399,1.1535,0.19477,-1.6212,13.957,0
116.92,50.615,0.271,3.1276,0.94997,0.14883,-2.5057,17.561,0
142.62,58.644,-0.15718,2.6005,0.91677,0.15274,-1.8887,14.36,0
119.97,51.629,-0.33415,2.8551,1.0282,0.19124,-1.5796,9.7767,0
100.7,47.584,-0.098385,3.0073,1.109,0.19352,-1.7366,11.886,0
100.37,45.473,0.20791,3.3241,1.0043,0.15388,-2.4934,19.434,0
110.94,56.524,0.26128,2.7276,1.5045,0.23044,-2.6519,19.209,0
115.37,54.623,0.13361,2.6868,1.1154,0.21877,-0.88029,8.7463,0
130.2,60.031,-0.093064,2.5571,1.0751,0.17222,-2.2674,16.457,0
132.16,46.118,-0.28082,3.4461,1.3177,0.21599,-1.8762,15.227,0
125.12,43.744,-0.31294,3.9697,0.9881,0.1795,-1.4533,10.495,0
143.06,52.076,-0.33267,3.0264,1.1139,0.16997,-2.763,19.536,0
133.56,52.063,-0.4052,3.3031,0.9697,0.17626,-1.3713,10.654,0
127.17,50.904,0.061984,3.1738,1.0581,0.1685,-2.3031,16.577,0
139.12,47.452,-0.37147,3.3161,1.1357,0.18454,-2.1123,15.692,0
135.73,55.274,-0.29579,2.6193,1.2157,0.33185,-0.21577,3.4945,0
135.76,48.393,-0.29002,3.4135,1.1495,0.19178,-1.8839,14.364,0
121.86,54.028,-0.21951,2.8242,1.0956,0.17859,-2.1014,15.337,0
133.06,52.845,-0.2123,2.8789,1.501,0.23005,-2.6009,19.195,0
142.15,55.441,-0.14878,2.7549,1.0672,0.208,-1.1139,8.1065,0
102.96,58.535,0.3532,2.5214,1.4141,0.19574,-3.5867,28.145,0
135.92,52.92,-0.19437,2.7598,1.2279,0.21485,-1.6829,11.677,0
112.55,45.71,-0.18925,3.3836,1.2869,0.30304,-0.65427,4.5275,0
109.25,45.716,0.41141,3.7277,1.2011,0.20681,-1.671,12.601,0
144.79,58.546,-0.27838,2.7158,1.1292,0.16439,-3.0819,23.149,0
123.51,50.262,-0.11091,3.1213,1.1883,0.22187,-1.2218,9.6202,0
93.362,46.485,0.61813,4.0863,1.0307,0.17873,-1.7498,12.726,0
124.31,58.962,-0.18568,2.3899,0.96046,0.15545,-2.0206,16.053,0
131.56,58.252,-0.02862,2.4263,1.0893,0.18966,-1.9632,12.153,0
114.26,51.234,0.15541,3.0256,1.0948,0.18228,-2.1234,14.144,0
134.39,51.992,-0.31736,2.8375,1.1506,0.17328,-2.7134,20.539,0
140.94,58.45,-0.39189,2.9505,1.7927,0.26362,-2.9099,22.484,0
118.77,42.368,-0.089808,3.852,1.0245,0.17945,-1.534,12.201,0
116.25,51.347,0.25504,2.9498,1.6054,0.27173,-1.7522,13.695,0
141,50.815,-0.41965,3.2419,1.4043,0.20187,-3.0261,24.767,0
142.52,53.45,-0.5697,3.2454,1.1994,0.24937,-0.82439,6.7398,0
135.79,52.351,-0.21949,2.7204,1.2249,0.17644,-3.1957,24.482,0
124.18,45.209,-0.12458,3.7632,1.0757,0.17949,-1.8457,14.188,0
103.25,45.395,0.3091,3.8559,1.141,0.15524,-3.7413,30.123,0
128.52,64.314,-0.05256,2.2595,1.2279,0.18102,-3.033,22.117,0
122.83,51.111,-0.028444,3.048,1.3637,0.25058,-1.2839,10.066,0
153.84,44.411,-0.77164,4.7031,0.98849,0.16349,-1.917,15.137,0
129.83,58.054,-0.081289,2.5683,1.5115,0.24579,-2.0527,15.385,0
118.98,48.003,0.090266,3.1149,1.1414,0.17017,-2.8231,21.467,0
117.91,49.305,0.007415,3.3203,0.98111,0.16121,-2.1352,15.05,0
129.52,54.145,-0.2771,2.8789,1.3458,0.24497,-1.5407,10.83,0
128.37,50.239,-0.31583,2.9674,1.1615,0.19184,-2.047,14.548,0
110.67,46.589,0.033178,3.206,1.0789,0.18906,-1.2416,13.365,0
155.95,50.806,-0.63251,3.6196,1.14,0.18779,-2.2268,14.804,0
151.03,56.12,-0.57547,2.9709,1.0324,0.15896,-2.4707,19.574,0
136.43,48.823,-0.065374,3.2285,1.2712,0.18302,-3.1422,24.358,0
119.43,54.853,-0.025672,2.5469,1.1851,0.2309,-1.0794,8.8585,0
122.56,43.665,-0.37908,3.6203,0.99767,0.17029,-1.8583,13.041,0
121.5,55.067,-0.28213,2.649,1.3691,0.2717,-1.1996,7.7805,0
141.54,51.551,-0.098483,3.2942,1.0031,0.16252,-1.9789,16.209,0
129.23,60.061,0.18243,2.385,1.164,0.17587,-2.6224,20.456,0
114.5,50.167,0.1243,3.1017,0.96608,0.16004,-2.0164,14.621,0
149.04,44.905,-0.5676,4.2788,1.0203,0.17033,-1.6996,14.349,0
128.2,56.03,0.026502,2.617,1.1015,0.21181,-0.90355,9.0819,0
131.89,47.386,-0.15065,3.5058,1.0988,0.18286,-2.1242,14.125,0
104.16,53.113,0.29679,2.9065,1.058,0.16789,-2.3626,17.092,0
141.97,50.212,-0.40148,3.2531,1.1089,0.20007,-1.4386,10.855,0
137.03,53.112,-0.081857,3.0837,1.2644,0.22156,-1.5609,12.084,0
117.09,60.65,-0.14493,2.2217,1.2399,0.25193,-0.68718,7.9303,0
126.35,68.184,0.019581,2.0799,1.3141,0.22102,-1.8702,13.962,0
144.56,60.371,-0.45599,2.7798,1.2106,0.19962,-2.3506,14.738,0
134.16,60.545,-0.22124,2.5591,1.0904,0.2098,-0.89988,9.3121,0
118.42,62.526,0.15092,2.2223,1.0321,0.21349,-1.0016,6.8066,0
123.7,51.317,-0.12316,2.8754,1.2645,0.20306,-2.3851,16.138,0
118.63,54.344,0.32138,3.3225,1.099,0.18791,-1.5953,13.251,0
113.37,54.508,0.35716,3.0233,0.99216,0.14012,-3.386,26.029,0
146.95,55.198,-0.36162,3.0708,1.1224,0.19401,-1.6971,12.656,0
122.63,60.92,-0.22422,2.4031,1.065,0.16383,-2.6065,18.907,0
123.27,64.418,0.073252,2.1134,1.009,0.16525,-2.1924,15.322,0
112.65,48.067,0.026426,2.9123,1.2244,0.21126,-1.9724,12.482,0
114.3,50.55,0.29449,2.919,1.0605,0.19544,-1.4434,9.812,0
127.54,49.854,-0.080085,3.3522,1.0729,0.18292,-1.8931,13.218,0
110.72,45.122,0.12071,3.2664,0.97639,0.14744,-2.8192,20.23,0
111.46,62.659,0.14513,2.1302,1.1242,0.18701,-2.1895,14.26,0
116.17,47.314,-0.086146,3.162,1.1708,0.17664,-2.6534,20.653,0
130.73,48.062,-0.34821,3.2321,1.2598,0.28915,-0.74328,5.079,0
138.11,56.18,-0.46214,2.7035,1.0281,0.17264,-2.0163,13.753,0
140.31,48.373,-0.28801,3.556,1.1321,0.17629,-2.4026,18.21,0
129.1,53.472,0.098209,2.5169,1.1388,0.168,-3.1539,22.254,0
120.33,48.762,0.080665,2.9511,1.148,0.18238,-2.3785,16.943,0
124.29,58.623,-0.09225,2.31,1.0587,0.17275,-2.1853,15.315,0
132.74,56.075,-0.32295,2.7906,1.1076,0.17519,-2.2609,17.198,0
123.78,64.65,-0.01412,2.2797,1.2605,0.19441,-2.6827,18.981,0
111.98,50.612,0.43834,2.936,1.0034,0.15862,-2.5476,17.211,0
123.86,47.974,-0.17029,3.2856,1.0449,0.16527,-2.4606,17.438,0
127.17,52.843,0.059319,2.7633,1.2236,0.20032,-1.7135,15.853,0
125.63,51.718,-0.086401,3.1491,1.009,0.19414,-1.1312,8.7263,0
137.95,49.889,-0.18027,3.3238,1.0085,0.15742,-2.5933,17.91,0
148.28,50.055,-0.29715,3.2602,1.1752,0.22404,-1.3941,8.8397,0
101.48,48.001,0.38651,3.2374,1.3654,0.27632,-0.90702,7.2321,0
121.73,57.589,0.072964,2.7959,1.0938,0.2138,-1.089,8.6097,0
112.47,56.494,0.23499,2.7655,1.1295,0.17983,-2.2139,16.689,0
132.38,59.942,-0.1631,2.3184,1.0135,0.175,-1.6561,12.48,0
114.84,48.674,0.259,3.3836,1.0152,0.14689,-3.0993,24.021,0
131.15,59.07,-0.21227,2.6286,1.1395,0.17856,-2.3668,17.905,0
110.29,50.489,0.13148,3.1613,1.0605,0.1674,-2.3023,17.405,0
100.43,51.644,0.012592,2.7825,0.96795,0.16053,-2.195,14.737,0
141.31,54.69,-0.05615,2.9525,1.2059,0.18104,-2.7181,21.027,0
134.44,56.995,-0.26926,2.7896,0.99909,0.1654,-2.0562,15.354,0
130.51,51.2,-0.025621,2.8949,1.0728,0.20743,-1.0505,8.9755,0
120.68,53.352,0.32566,3.2146,1.2283,0.20735,-1.7086,13.622,0
130.03,58.177,-0.078362,2.5721,1.032,0.18633,-1.5209,10.981,0
126.86,50.455,-0.22514,2.8138,1.9755,0.7755,0.33882,2.005,0
135.05,49.282,-0.30157,2.8435,1.0787,0.16164,-2.6821,21.131,0
133.91,53.237,-0.19524,2.8547,0.91491,0.1614,-1.39,12.157,0
134.48,53.911,-0.1513,2.9642,1.144,0.21298,-1.5729,9.8145,0
137.03,58.736,-0.21116,2.7015,1.0367,0.17168,-1.912,14.618,0
117.16,57.345,0.25547,2.3872,1.2629,0.18281,-3.1877,23.716,0
126.8,57.495,0.0523,2.6313,1.1484,0.16004,-3.5615,27.383,0
127,52.471,0.008317,2.7435,1.061,0.20061,-1.3802,9.3406,0
130.64,52.333,0.058216,3.1539,1.0844,0.16437,-2.6134,20.127,0
122.4,56.361,0.075437,2.5097,1.1037,0.1841,-1.9327,13.949,0
104.46,52.57,0.25851,2.8424,1.2771,0.26211,-0.46139,8.1402,0
116.91,45.12,-0.089343,3.2771,1.2732,0.20126,-2.3632,17.2,0
98.455,48.404,0.31046,3.1021,1.1829,0.18755,-2.337,16.831,0
130.6,57.501,-0.025535,2.6511,1.1759,0.22115,-1.1939,9.4653,0
